dzr,artist,title,status,preview
16433487,George Michael,You Have Been Loved,created,
16433488,George Michael,Kissing a Fool,created,
16433490,George Michael,Heal the Pain,created,
16433491,George Michael,Moment With You,created,
16433493,George Michael,Cowboys and Angels,created,
16433495,George Michael,One More Try,created,
16433496,George Michael,A Different Corner,created,
16433497,George Michael,Outside,created,
16433498,George Michael;George Michael Duet with Mary J. Blige,As,created,
16433507,George Michael,Waiting for That Day,created,
16467015,Leonard Cohen,Joan of Arc (Digitally Remastered),created,"https://cdnt-preview.dzcdn.net/api/1/1/8/5/c/0/85ce1e365cc9c5a2f1086c4235def003.mp3?hdnea=exp=1760582671~acl=/api/1/1/8/5/c/0/85ce1e365cc9c5a2f1086c4235def003.mp3*~data=user_id=0,application_id=42~hmac=c41e0bbe5c2bc869d783b83c9840ce48d91e7dcd759b8e1da1472fed3e7cd86b"
16468067,Blackmore's Night,Home Again,created,
16488613,The Roots,What They Do,created,"https://cdnt-preview.dzcdn.net/api/1/1/6/2/c/0/62cc58675c81bde97097006ec9054aa4.mp3?hdnea=exp=1760582672~acl=/api/1/1/6/2/c/0/62cc58675c81bde97097006ec9054aa4.mp3*~data=user_id=0,application_id=42~hmac=fb1efad344f1e2d7da452ce27a0ba5b2b34f72eb28d47a5b79526445d303ee89"
16499761,BBE,Seven Days and One Week (Radio Edit),created,"https://cdnt-preview.dzcdn.net/api/1/1/c/6/9/0/c69b948b8e64a33bc1a7bf1fb3524cff.mp3?hdnea=exp=1760582672~acl=/api/1/1/c/6/9/0/c69b948b8e64a33bc1a7bf1fb3524cff.mp3*~data=user_id=0,application_id=42~hmac=954d6b35fcf919f7da800cc048abfd7dd28e346aebfe901469046003f0b732d2"
16501737,Ben Folds,Bastard,created,"https://cdnt-preview.dzcdn.net/api/1/1/c/1/9/0/c19c14196ca4c3d711f82bfa1c1faca1.mp3?hdnea=exp=1760582673~acl=/api/1/1/c/1/9/0/c19c14196ca4c3d711f82bfa1c1faca1.mp3*~data=user_id=0,application_id=42~hmac=592ab03eabee60684786cde8f4c766475e5c4e12d318d00d13ae923371607028"
16501739,Ben Folds,Jesusland,created,"https://cdnt-preview.dzcdn.net/api/1/1/4/4/4/0/4442eae587bd2757e6b2b5aa6d2d84cf.mp3?hdnea=exp=1760582673~acl=/api/1/1/4/4/4/0/4442eae587bd2757e6b2b5aa6d2d84cf.mp3*~data=user_id=0,application_id=42~hmac=7fa0b97993e44c9b896bef1d231bf63f0d6b093a49028b73a8f6f8fef48ca416"
16501742,Ben Folds,Late,created,"https://cdnt-preview.dzcdn.net/api/1/1/b/2/3/0/b23fed118abb6e26ce506484376c6b32.mp3?hdnea=exp=1760582673~acl=/api/1/1/b/2/3/0/b23fed118abb6e26ce506484376c6b32.mp3*~data=user_id=0,application_id=42~hmac=1f8a29f69807eee33cca425bb06a9d6f7caf4a83e3fa29621f47ea9725d2043b"
16501743,Ben Folds,Time,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/4/8/0/248140d7cbcf2957c3b575f96fe12617.mp3?hdnea=exp=1760582674~acl=/api/1/1/2/4/8/0/248140d7cbcf2957c3b575f96fe12617.mp3*~data=user_id=0,application_id=42~hmac=255a35d6e22cc9036fbcd5619b2ff44b892cadce8bd4b91f65b2b0c119558458"
16501744,Ben Folds,Prison Food,created,"https://cdnt-preview.dzcdn.net/api/1/1/a/1/2/0/a12a551c3978a1ceb68f62a31de037f9.mp3?hdnea=exp=1760582674~acl=/api/1/1/a/1/2/0/a12a551c3978a1ceb68f62a31de037f9.mp3*~data=user_id=0,application_id=42~hmac=c5dce8e13fd7452d94f6a7c080dfa2f53df6007f9a8dff99e4b11371cefc6532"
16501747,Ben Folds,Give Judy My Notice,created,"https://cdnt-preview.dzcdn.net/api/1/1/b/b/c/0/bbc8b0acf33ae8ab000e160673564eaf.mp3?hdnea=exp=1760582675~acl=/api/1/1/b/b/c/0/bbc8b0acf33ae8ab000e160673564eaf.mp3*~data=user_id=0,application_id=42~hmac=2f1a91c3bba6e57ec648879e4db19afcc5152123fc3e41a9aa9a7ce7a2a0b710"
16625759,Meat Beat Manifesto,Placebo,created,"https://cdnt-preview.dzcdn.net/api/1/1/d/a/7/0/da789c78799e4065505e6e66f2fc0abe.mp3?hdnea=exp=1760582675~acl=/api/1/1/d/a/7/0/da789c78799e4065505e6e66f2fc0abe.mp3*~data=user_id=0,application_id=42~hmac=56ae94b65356be2ab49138dae837814e8e5ee5bf2e536712e04086ad607c1c83"
16630556,Diana Ross,Theme From Mahogany (Do You Know Where You're Going To) (Single Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/8/7/2/0/872e1bc1008daaed0f01d8d0e6039918.mp3?hdnea=exp=1760582675~acl=/api/1/1/8/7/2/0/872e1bc1008daaed0f01d8d0e6039918.mp3*~data=user_id=0,application_id=42~hmac=0b6b3521c30e2f0a4f0e50853ca566aa18dc523d0912a78a94ed6f0992c5933e"
16630557,Diana Ross,I Thought It Took A Little Time (But Today I Fell In Love),created,"https://cdnt-preview.dzcdn.net/api/1/1/e/b/6/0/eb6271323abf772f01d6414f1d89c89f.mp3?hdnea=exp=1760582676~acl=/api/1/1/e/b/6/0/eb6271323abf772f01d6414f1d89c89f.mp3*~data=user_id=0,application_id=42~hmac=f3fbcecb14d61f86bf16ff48e0d9949a1ff38b4bdf8d3b12d20412db55082b29"
16630568,Diana Ross,Love Hangover (Single Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/2/e/1/0/2e1b9e803decad9b1a25d7a9e8ea3ff7.mp3?hdnea=exp=1760582676~acl=/api/1/1/2/e/1/0/2e1b9e803decad9b1a25d7a9e8ea3ff7.mp3*~data=user_id=0,application_id=42~hmac=f29f261b6c0d7dcfbeabf797b102e357b6d1f7f2331eac11c080d505f9ddefb2"
16672854,The Decemberists,I Was Meant For The Stage,created,"https://cdnt-preview.dzcdn.net/api/1/1/0/d/a/0/0da15504cf77881ee8711bb236f782d8.mp3?hdnea=exp=1760582677~acl=/api/1/1/0/d/a/0/0da15504cf77881ee8711bb236f782d8.mp3*~data=user_id=0,application_id=42~hmac=6ff87dba2406999a5802fe250e1271ce45e26d8a1e693f892b01a02bf099d589"
16673710,Lambchop,The Man Who Loved Beer,created,
16698649,Field Music,If Only The Moon Were Up,created,
16712420,Smokie Norful,I Understand,created,"https://cdnt-preview.dzcdn.net/api/1/1/9/f/a/0/9faea75b69efc2c4a76ffda21cb68c94.mp3?hdnea=exp=1760582678~acl=/api/1/1/9/f/a/0/9faea75b69efc2c4a76ffda21cb68c94.mp3*~data=user_id=0,application_id=42~hmac=a4aab730f915ed0ea8e8e9caa0b654eadff37308c09f3b40740701b3ef54d8a9"
16712487,Shaggy,Why You Treat Me So Bad,created,"https://cdnt-preview.dzcdn.net/api/1/1/3/6/7/0/367d0e98d60d1689b3a9aeabe055d1ff.mp3?hdnea=exp=1760582678~acl=/api/1/1/3/6/7/0/367d0e98d60d1689b3a9aeabe055d1ff.mp3*~data=user_id=0,application_id=42~hmac=9a7b25a7df0f2f2dfa5247897603b6965571644ab72ab6a7bc3e1b7215b6dd49"
16756349,Eyedea & Abilities,Paradise,created,
16818205,Gotye,Learnalilgivinanlovin,created,"https://cdnt-preview.dzcdn.net/api/1/1/3/c/6/0/3c6b1b7a7c38a588ca4b3d303f0f5b1f.mp3?hdnea=exp=1760582679~acl=/api/1/1/3/c/6/0/3c6b1b7a7c38a588ca4b3d303f0f5b1f.mp3*~data=user_id=0,application_id=42~hmac=1ee68978526e5e5da7baf58b6f9c8b7bf793b80dcb512e2641e6107194c45f84"
16906529,Say Anything,Admit It Again,created,"https://cdnt-preview.dzcdn.net/api/1/1/9/f/2/0/9f28af0678d31a4b3cb9396f2faa3b14.mp3?hdnea=exp=1760582679~acl=/api/1/1/9/f/2/0/9f28af0678d31a4b3cb9396f2faa3b14.mp3*~data=user_id=0,application_id=42~hmac=21e844f6b7210efbb757f267e046b7181d63a3d732a3726f1d5807cd4d99a401"
16927993,Morrissey,Everyday Is Like Sunday (2011 Remaster),created,"https://cdnt-preview.dzcdn.net/api/1/1/e/f/3/0/ef34d968662ce70043ac971d2cb75362.mp3?hdnea=exp=1760582680~acl=/api/1/1/e/f/3/0/ef34d968662ce70043ac971d2cb75362.mp3*~data=user_id=0,application_id=42~hmac=520c561ffdd6c8d11015fc53b5b5cf480a8272afd6d67b4ee46b22c054097a85"
16927995,Morrissey,Angel Angel Down We Go Together (2011 Remaster),created,"https://cdnt-preview.dzcdn.net/api/1/1/5/b/0/0/5b0749d97ae9e17f6fe4d39528af49a5.mp3?hdnea=exp=1760582680~acl=/api/1/1/5/b/0/0/5b0749d97ae9e17f6fe4d39528af49a5.mp3*~data=user_id=0,application_id=42~hmac=96da2e26da36c8dbdcfe92b4a2b8426b1b705562e50aea03141adc3062f175bb"
16928180,Laura Marling,Night Terror (Live),created,"https://cdnt-preview.dzcdn.net/api/1/1/4/a/3/0/4a30991c4a7b50d92e5080bab2c504a7.mp3?hdnea=exp=1760582681~acl=/api/1/1/4/a/3/0/4a30991c4a7b50d92e5080bab2c504a7.mp3*~data=user_id=0,application_id=42~hmac=40d5493f4f5702a079e32a1d7906a80452e20b433d077a38852606fc8677db7d"
16956703,Evergrey,Madness Caught Another Victim (live bonus track),created,
16956770,Evergrey,Blinded,created,
16956771,Evergrey,Fragments,created,
16958075,Kreator,Dystopia,created,
16958671,Freedom Call,Flame In The Night,created,
16960120,Tristania,Libre,created,
16960121,Tristania,Equilibrium,created,
16960123,Tristania,Cure,created,
16960124,Tristania,Circus,created,
16960125,Tristania,Shadowman,created,
16960135,Freedom Call,Hero Nation,created,
16960137,Freedom Call,Starchild,created,
16960253,Blackmore's Night,Windmills,created,
16960342,Tristania,Down,created,
16961263,Sodom,Nuclear Winter,created,
16962082,Moonspell,Night Eternal,created,
16962122,Moonspell,Shadow Sun,created,
16965414,Axel Rudi Pell,Ashes From The Oath,created,
16965418,Axel Rudi Pell,Silent Angel,created,
16965538,Axel Rudi Pell,The Temple Of The Holy,created,
16998650,Robert Earl Keen,Goin' Nowhere Blues,created,
16999129,Neko Case,Hex,created,
17014649,Madness,Baggy Trousers,created,
17016759,Duke Special,Freewheel,created,
17126375,Teenage Fanclub,It's All in My Mind,created,
17127517,The Clientele,(I Can’t Seem to) Make You Mine,created,
17127716,Shout Out Louds,Tonight I Have to Leave It,created,
17127722,Shout Out Louds,Normandie,created,
17127875,Caribou,Found Out,created,
17150507,Suicidal Tendencies,Institutionalized,created,"https://cdnt-preview.dzcdn.net/api/1/1/c/a/f/0/caf39d76ec166f5500430a765d29fa32.mp3?hdnea=exp=1760582692~acl=/api/1/1/c/a/f/0/caf39d76ec166f5500430a765d29fa32.mp3*~data=user_id=0,application_id=42~hmac=85964239d5f6e23539ee3d0debd387bbe90a433537e4809031749cac966b060a"
17153991,Common Rider,Rough Redemption,created,
17180345,Jamie Lidell,Wait For Me,created,
17180479,Eva Cassidy & Katie Melua,What A Wonderful World,created,
17390736,José Gonzalez,Heartbeats,created,
17390839,Findlay Brown,Come Home,created,
17391001,José González,Killing For Love,created,
17391003,José González,Teardrop,created,
17391007,José González,Fold,created,
17410250,Von Hertzen Brothers,Kiss a Wish,created,
17419350,3 Doors Down,I Feel You (Album Version),created,
17419354,3 Doors Down,Sarah Yellin' (Album Version),created,
17422297,Dave Hollister,I'm Sorry (My Favorite Girl Remix),created,
17434499,Gotye,Hearts A Mess,created,
17434506,Gotye,Night Drive,created,
17440245,Lifehouse,Quasimodo,created,
17441026,Sting,When The Angels Fall,created,
17444577,Martina McBride,I'm Gonna Love You Through It,created,
17458304,Josh Turner,Firecracker,created,
17458326,Avant,Separated,created,
17458328,Avant,Don't Take Your Love Away,created,
17458332,Avant,4 Minutes,created,
17461733,Days Of The New,Whimsical (Album Version),created,
17461830,Days Of The New,Die Born,created,
17479889,Elvis Presley,Hound Dog,created,"https://cdnt-preview.dzcdn.net/api/1/1/9/0/5/0/90547b289e408877fd423d91e81cd00b.mp3?hdnea=exp=1760582701~acl=/api/1/1/9/0/5/0/90547b289e408877fd423d91e81cd00b.mp3*~data=user_id=0,application_id=42~hmac=6856177462dcf55dd5c03e3976c6ff8e04f6a40d6dbd94b002ef395ba93e8b44"
17563241,Les Savy Fav,What Would Wolves Do?,created,
17563273,The Cribs,Martell,created,"https://cdnt-preview.dzcdn.net/api/1/1/e/4/e/0/e4e7c8acb493c7ee02aaa0b5ebaa35a5.mp3?hdnea=exp=1760582702~acl=/api/1/1/e/4/e/0/e4e7c8acb493c7ee02aaa0b5ebaa35a5.mp3*~data=user_id=0,application_id=42~hmac=7b3fd8311b53c61288c5b19984d2df6bcd64d16f886270b2b539a82ffccb3815"
17563277,The Cribs,The New Fellas,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/c/c/0/2ccd521d745f4f14c1dec6fbc1b80e22.mp3?hdnea=exp=1760582704~acl=/api/1/1/2/c/c/0/2ccd521d745f4f14c1dec6fbc1b80e22.mp3*~data=user_id=0,application_id=42~hmac=18bd4c6ecca593d0359bad7c7c6d7375f7f8a6d0dd842f58cbb947694c8c9969"
17563394,The Cribs,Women's Needs,created,"https://cdnt-preview.dzcdn.net/api/1/1/e/6/7/0/e67beec0efecc04814c8d4166b1f6f68.mp3?hdnea=exp=1760582704~acl=/api/1/1/e/6/7/0/e67beec0efecc04814c8d4166b1f6f68.mp3*~data=user_id=0,application_id=42~hmac=c9dda529453251853e8f40d6bbe46fc3c82d191fd2285697cf5081ff674270f6"
17601902,Joe Nichols,Tequila Makes Her Clothes Fall Off,created,
17601903,Joe Nichols,Brokenheartsville,created,
17604594,Enrique Iglesias,You Rock Me,created,
17604797,Jackson 5,Mama's Pearl,created,
17605829,Enrique Iglesias,You're My #1,created,
17606100,Ludacris,Ho (Album Version),created,
17606211,Kelly Price,So Sweet,created,
17606736,Colbie Caillat,Dreams Collide,created,
17606889,Mariah Carey,Last Kiss,created,
17606891,Mariah Carey,For The Record,created,
17607481,Keri Hilson,Tell Him The Truth,created,
17607577,LMFAO,Scream My Name,created,
17608009,La Roux,As If By Magic,created,
17609384,Mary J. Blige,Sweet Thing,created,
17609422,Mary J. Blige,I'm Goin' Down,created,
17610473,Reba McEntire,The Greatest Man I Never Knew (Album Version),created,
17610485,Reba McEntire,What Do You Say (Album Version),created,
17610664,Nelly Furtado,Wait For You,created,
17611031,Michael Jackson,In Our Small Way (Album Version),created,
17613285,Weezer,Why Bother?,created,
17613430,Melanie Fiona,Johnny (Album Version),created,
17615653,Marcus Miller,Moonlight Sonata,created,
17615659,Marcus Miller,Sophisticated Lady,created,
17633080,Ella Fitzgerald,In The Still Of The Night,created,
17633160,Elvis Costello & The Attractions,Little Triggers,created,
17633342,Blink-182,Wasting Time (Album Version),created,
17634257,Diana Krall,I Don't Know Enough About You (Album Version),created,
17634278,Diana Krall,Do It Again (Album Version),created,
17634799,Carpenters,Piano Picker,created,
17644937,White Rabbits,The Lady Vanishes,created,
17670000,Cary Brothers,Blue Eyes,created,
17679567,Beck,Farewell Ride,created,
17679655,Common,Love is...,created,
17679761,Chris Cornell,Ghosts,created,
17680036,Beck,Lord Only Knows,created,
17680123,Boyz II Men,Please Don't Go,created,
17680551,Beck,Orphans,created,
17680613,Carpenters,Hurting Each Other (1991 Remix),created,
17680653,Beck,End Of The Day,created,
17681533,Boyz II Men,I Can't Make You Love Me,created,
17683943,Lynyrd Skynyrd,Gimme Back My Bullets,created,
17683950,Lynyrd Skynyrd,Cry For The Bad Man,created,
17684845,Lee Ann Womack,He Oughta Know That By Now,created,
17687091,Janet Jackson,Feedback,created,
17687272,Kiss,Into The Void,created,
17687448,Sheryl Crow,Redemption Day,created,
17687449,Sheryl Crow,Hard To Make A Stand,created,
17688244,Nick Drake,Blues Run The Game,created,
17689575,Steely Dan,FM,created,
17690161,Lou Reed / The Velvet Underground,Lisa Says,created,
17690309,Sting,Children's Crusade,created,
17690499,Sting,Inside (Album Version),created,
17690747,The All-American Rejects,11:11 p.m. (Album Version),created,
17690944,The Game,Ol' English,created,
17690977,Sting,Big Lie Small World (Album Version),created,
17690978,Sting,After The Rain Has Fallen (Album Version),created,
17691182,Willie Nelson,I Never Cared For You,created,
17691321,Sheryl Crow,Can't Cry Anymore,created,
17691362,Sting,All Four Seasons,created,
17691560,Sheryl Crow,Steve McQueen (Album Version),created,
17691646,The Mars Volta,This Apparatus Must Be Unearthed,created,
17691758,Yeah Yeah Yeahs,Down Boy,created,
17691769,The-Dream,Playin' In Her Hair,created,
17691778,The-Dream,Nikki (Album Version Edited),created,
17691779,The-Dream,She Needs My Love (Album Version Edited),created,
17691868,The Mars Volta,Wax Simulacra,created,
17691873,The Mars Volta,Askepios,created,
17692191,The All-American Rejects,The Wind Blows,created,
17694893,Jack Johnson / Kawika Kahiapo,Constellations,created,"https://cdnt-preview.dzcdn.net/api/1/1/0/b/c/0/0bc0976e68b2287d966173787ec65547.mp3?hdnea=exp=1760582733~acl=/api/1/1/0/b/c/0/0bc0976e68b2287d966173787ec65547.mp3*~data=user_id=0,application_id=42~hmac=624c763464ce797e44f625dcf0f69a3ce111adec552cda5f0211e569f202ffb0"
17710630,Hank Williams / The Drifting Cowboys,Your Cheatin' Heart,created,
17732132,Planet Funk,Lemonade,created,
17778610,The Impressions,Talking About My Baby (Single Version),created,
17778617,The Impressions,Woman's Got Soul,created,
17783447,Barry White,Love Serenade,created,
17783756,Tricky,Suffocated Love,created,
17784097,Norther,Deep Inside (Album Version),created,
17784357,Norther,Omen,created,
17790778,Karen O And The Kids,Hideaway,created,
17792867,Meat Puppets,Lake Of Fire,created,
17796344,Rob Zombie,Girl On Fire,created,
17811291,Blue October,Jump Rope (Album Version),created,
17813149,Martha & The Vandellas,(Love Is Like A) Heat Wave (Extended Stereo Mix),created,
17813177,The Marvelettes,Too Many Fish In The Sea (Single Version),created,
17813624,TV On The Radio,Crying,created,
17813630,TV On The Radio,Love Dog,created,
17815481,Lifehouse,Who We Are,created,
17819297,Marc Bolan / T. Rex,Telegram Sam (BBC Live - 29/11/71),created,
17820080,Beth Rowley,So Sublime,created,
17821784,Aphrodite's Child,End Of The World,created,
17823151,B.B. King,Please Accept My Love (1969/Live At The Village Gate/Edit),created,
17824758,Cut Copy,So Haunted,created,
17824834,New Found Glory,All Downhill From Here,created,
17824838,New Found Glory,Hold My Hand,created,
17827366,Dr. Hook,Better Love Next Time (Remastered),created,"https://cdnt-preview.dzcdn.net/api/1/1/9/0/7/0/9073eb2bd8b0b4517be449536729040c.mp3?hdnea=exp=1760582743~acl=/api/1/1/9/0/7/0/9073eb2bd8b0b4517be449536729040c.mp3*~data=user_id=0,application_id=42~hmac=f0094160791628a2d49286acff4028d29afb2d610f17f9f3987651f3943ab7e1"
17827495,UB40,The Pillow,created,"https://cdnt-preview.dzcdn.net/api/1/1/a/b/4/0/ab4e8e28422ad5ea144134dd5b41b5ef.mp3?hdnea=exp=1760582744~acl=/api/1/1/a/b/4/0/ab4e8e28422ad5ea144134dd5b41b5ef.mp3*~data=user_id=0,application_id=42~hmac=4ba2f68db7ca43ab562262a814044b36153fed255aa5b83a6d9fb3cdfd1d2315"
17827580,Kevin Ayers,The Lady Rachel (2003 Remaster),created,"https://cdnt-preview.dzcdn.net/api/1/1/2/a/c/0/2acccc70323254fb134a45e54be49ee5.mp3?hdnea=exp=1760582744~acl=/api/1/1/2/a/c/0/2acccc70323254fb134a45e54be49ee5.mp3*~data=user_id=0,application_id=42~hmac=94ddff1281084297a18751ef6b930b2efae33edb493d89660a297933f8a36674"
17840449,10 Years,Dying Youth,created,
17840451,10 Years,Focus,created,
17840455,10 Years,"So Long, Good-bye",created,
17840566,Forever The Sickest Kids,She's A Lady,created,
17840702,Flobots,Stand Up (Album Version),created,
17840703,Flobots,Fight With Tools (Album Version),created,
17854835,Klymaxx,I Miss You,created,
17857782,Parliament,Mothership Connection (Star Child),created,
17883167,Belle and Sebastian,The Model (Live),created,
17883171,Belle and Sebastian,Dirty Dream # 2 (Live),created,
17893068,Chrisette Michele,Blame It On Me,created,
17893069,Chrisette Michele,All I Ever Think About,created,
17893072,Chrisette Michele,On My Own,created,
17893849,Charlie Parker,Lover Man,created,
17894408,Andy Bell,Electric Blue,created,
17898698,Jackie Greene,Write A Letter Home,created,
17914650,Belle & Sebastian,Seeing Other People,created,"https://cdnt-preview.dzcdn.net/api/1/1/e/6/f/0/e6ff015b85bdf81d69c143d6c3abd8e4.mp3?hdnea=exp=1760582751~acl=/api/1/1/e/6/f/0/e6ff015b85bdf81d69c143d6c3abd8e4.mp3*~data=user_id=0,application_id=42~hmac=e4657bb6bb98f2e52632f294e654a4c0a588701990ad4642952bb3f11732588c"
17914651,Belle and Sebastian,Me and the Major,created,"https://cdnt-preview.dzcdn.net/api/1/1/a/a/5/0/aa52b19494f0372c62a208759593a36f.mp3?hdnea=exp=1760582752~acl=/api/1/1/a/a/5/0/aa52b19494f0372c62a208759593a36f.mp3*~data=user_id=0,application_id=42~hmac=9119bea39fcfe1071262ee6dbf358a55e097fa2c9b88105dff3d7e6107068ed2"
17914652,Belle and Sebastian,Like Dylan in the Movies,created,"https://cdnt-preview.dzcdn.net/api/1/1/7/b/2/0/7b2f0ab6c6266cb63cc48e8fb31a222b.mp3?hdnea=exp=1760582752~acl=/api/1/1/7/b/2/0/7b2f0ab6c6266cb63cc48e8fb31a222b.mp3*~data=user_id=0,application_id=42~hmac=b8e3eb704bbde829935679404783d535991aa43a8ba782935e952aa78f00360f"
17914653,Belle & Sebastian,The Fox in the Snow,created,"https://cdnt-preview.dzcdn.net/api/1/1/0/1/c/0/01cf444590908d84ccf86f33a6dacfdf.mp3?hdnea=exp=1760582753~acl=/api/1/1/0/1/c/0/01cf444590908d84ccf86f33a6dacfdf.mp3*~data=user_id=0,application_id=42~hmac=c917942a3a6637a2fdc46ab8913e67b73c741ff0b0667bbd10aad78ce90947f0"
17914654,Belle & Sebastian,"Get Me Away from Here, I'm Dying",created,"https://cdnt-preview.dzcdn.net/api/1/1/d/f/4/0/df44e9256da6084182064433a2b05321.mp3?hdnea=exp=1760582753~acl=/api/1/1/d/f/4/0/df44e9256da6084182064433a2b05321.mp3*~data=user_id=0,application_id=42~hmac=852beb14fe0a466e64d2fc032c6a9d314a351bb6314d360cbcd2e6103aa07d1b"
17914655,Belle & Sebastian,If You're Feeling Sinister,created,"https://cdnt-preview.dzcdn.net/api/1/1/7/b/d/0/7bdde4e0c51a0e9acaa382d94f625382.mp3?hdnea=exp=1760582753~acl=/api/1/1/7/b/d/0/7bdde4e0c51a0e9acaa382d94f625382.mp3*~data=user_id=0,application_id=42~hmac=d36c1ee9e83fffd348a8a149b4228fea8063933616845d5335750c7474007b58"
17914658,Belle and Sebastian,Judy and the Dream of Horses,created,"https://cdnt-preview.dzcdn.net/api/1/1/b/d/e/0/bde8d3496490ef3053299858e80b4dc9.mp3?hdnea=exp=1760582754~acl=/api/1/1/b/d/e/0/bde8d3496490ef3053299858e80b4dc9.mp3*~data=user_id=0,application_id=42~hmac=539641afe26236ada3551fa9760a0f4c665da473290442a9917c99a73e458df1"
17914664,Belle and Sebastian,Seymour Stein,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/3/3/0/233771993a006c0d91f8a0ceecc2e994.mp3?hdnea=exp=1760582754~acl=/api/1/1/2/3/3/0/233771993a006c0d91f8a0ceecc2e994.mp3*~data=user_id=0,application_id=42~hmac=211533949467f79991e3fd167834acc7e40bd97e01c2234c0677c92bbab6177c"
17914672,Belle and Sebastian,Expectations,created,
17914678,Belle and Sebastian,My Wandering Days Are Over,created,
17914691,Belle and Sebastian,There's Too Much Love,created,
17914726,Belle and Sebastian,Legal Man,created,
17932022,Monster Magnet,Dopes To Infinity,created,
17933767,Dashboard Confessional,Ghost Of A Good Thing (Album Version),created,
17934816,Mya,That's Why I Wanna Fight,created,
17934913,Days Of The New,Weapon & The Wound (Album Version),created,
17935328,Remy Shand,Everlasting,created,
17935331,Remy Shand,Take A Message,created,
17935333,Remy Shand,Rocksteady,created,
17936353,She Wants Revenge,Monologue (Album Version),created,
17936356,She Wants Revenge,Disconnect (Album Version),created,
17936625,Cold,End Of The World (Album Version),created,
17936685,Bubba Sparxxx,Bubba Talk (Album Version),created,
17936799,Elastica,Stutter,created,
17937057,The Cranberries,The Concept,created,
17937970,Finch,Ink,created,
17938551,Rob Zombie,Iron Head (Album Version),created,
17938555,Rob Zombie,Bring Her Down (To Crippletown) (Album Version),created,
17938600,The Police,O My God (Remastered 2003),created,
17938601,The Police,Mother (Remastered 2003),created,
17939066,Alien Ant Farm,Whisper (Album Version),created,
17939067,Alien Ant Farm,Summer (Album Version),created,
17939068,Alien Ant Farm,Sticks And Stones (Album Version),created,
17939113,Rufus Wainwright,One Man Guy,created,
17939427,The Starting Line,Photography,created,
17939433,The Starting Line,Ready,created,
17939579,Brand New,Not The Sun,created,
17940153,Jimmy Buffett,Jamaica Mistaica (Album Version),created,
17940960,Powerman 5000,Action,created,
17941086,The Wallflowers,Invisible City,created,
17942100,The Mamas & The Papas,You Baby (Album Version),created,
17942109,The Mamas & The Papas,Twist And Shout (Album Version),created,
17942937,Jurassic 5,Lausd,created,
17943176,Slash's Snakepit,Good To Be Alive (Album Version),created,
17943223,Sonic Youth,The Diamond Sea,created,
17943498,The Police,I Burn For You,created,
17943499,The Police,Once Upon A Daydream,created,
17943501,The Police,Don't Stand So Close To Me '86 (Dance Mix),created,
