dzr,artist,title,status,preview
80869730,Leonard Cohen,Why Don't You Try,created,"https://cdnt-preview.dzcdn.net/api/1/1/0/7/6/0/076500fe3815c37fe15130ac7e1e6a2c.mp3?hdnea=exp=1760583992~acl=/api/1/1/0/7/6/0/076500fe3815c37fe15130ac7e1e6a2c.mp3*~data=user_id=0,application_id=42~hmac=93205c1fdfafd99d6faa8c22128a2772734d8c8b80db45d15e1f892cd496c388"
80869732,Leonard Cohen,There Is a War,created,"https://cdnt-preview.dzcdn.net/api/1/1/5/5/0/0/5500a6bf6aea1774933b4405e37e953a.mp3?hdnea=exp=1760583992~acl=/api/1/1/5/5/0/0/5500a6bf6aea1774933b4405e37e953a.mp3*~data=user_id=0,application_id=42~hmac=3130ced7ad9bcbab3eb90d074e49adddb7eb3e71aaa8e0c972012937e7e4563e"
80869744,Leonard Cohen,The Future,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/6/8/0/2689726f8b40cacd8a3744e4718743a9.mp3?hdnea=exp=1760583993~acl=/api/1/1/2/6/8/0/2689726f8b40cacd8a3744e4718743a9.mp3*~data=user_id=0,application_id=42~hmac=05c30eb0a940ac7c51a58520f8efdc9635a4636df16d59245e3f5aebad20b6a9"
80869752,Leonard Cohen,Anthem,created,"https://cdnt-preview.dzcdn.net/api/1/1/b/f/7/0/bf79b48a880b7854bcdfe13f70f528a1.mp3?hdnea=exp=1760583993~acl=/api/1/1/b/f/7/0/bf79b48a880b7854bcdfe13f70f528a1.mp3*~data=user_id=0,application_id=42~hmac=d17f8a35def41f6fa2e27b681246c0b68b2c797ec49b9d547a08c7353a51acd8"
80869762,Leonard Cohen,In My Secret Life,created,"https://cdnt-preview.dzcdn.net/api/1/1/9/5/b/0/95b1978e0f180922043c8fdc4fdc659c.mp3?hdnea=exp=1760583994~acl=/api/1/1/9/5/b/0/95b1978e0f180922043c8fdc4fdc659c.mp3*~data=user_id=0,application_id=42~hmac=ce8c7800876388f27cae6c12b0a8f8b14f4016dc6f8d544e8c9a1df1fbb47762"
80869764,Leonard Cohen,A Thousand Kisses Deep,created,"https://cdnt-preview.dzcdn.net/api/1/1/f/8/2/0/f826c5a8ad190808d726ba0f044e9ccf.mp3?hdnea=exp=1760583994~acl=/api/1/1/f/8/2/0/f826c5a8ad190808d726ba0f044e9ccf.mp3*~data=user_id=0,application_id=42~hmac=362fb60dc0b469f7470566c9b1fc39537f6eff1291dc6a083cbdb0e5d93717b8"
80869766,Leonard Cohen,That Don't Make It Junk,created,"https://cdnt-preview.dzcdn.net/api/1/1/f/e/c/0/fec281280574d06aa40547edd9ef4e45.mp3?hdnea=exp=1760583994~acl=/api/1/1/f/e/c/0/fec281280574d06aa40547edd9ef4e45.mp3*~data=user_id=0,application_id=42~hmac=647a3e369b240d3989b7e76b62f3d964014d97b1b099b0a1e9a16aab516d3880"
80869772,Leonard Cohen,By the Rivers Dark,created,"https://cdnt-preview.dzcdn.net/api/1/1/8/b/3/0/8b316d4fd717960179d39bc28bf7f7e2.mp3?hdnea=exp=1760583995~acl=/api/1/1/8/b/3/0/8b316d4fd717960179d39bc28bf7f7e2.mp3*~data=user_id=0,application_id=42~hmac=86a221928111467cb0b183a6f07d5bc3a12b7a78f3b77f21e3e51e4c99e73f44"
80869776,Leonard Cohen,You Have Loved Enough,created,"https://cdnt-preview.dzcdn.net/api/1/1/9/6/b/0/96b184cc710356e46b4d1093a64b7442.mp3?hdnea=exp=1760583995~acl=/api/1/1/9/6/b/0/96b184cc710356e46b4d1093a64b7442.mp3*~data=user_id=0,application_id=42~hmac=b5cf2292509933d88d87e25ad8705e1aabd94bf8f8f0588aa061707d2a82c7ec"
80869778,Leonard Cohen,Boogie Street,created,"https://cdnt-preview.dzcdn.net/api/1/1/b/a/f/0/bafc6e7456b464e467ca0d26ff1b0502.mp3?hdnea=exp=1760583996~acl=/api/1/1/b/a/f/0/bafc6e7456b464e467ca0d26ff1b0502.mp3*~data=user_id=0,application_id=42~hmac=a15389785cb80ab47f129fc1f087bd5b105ba0de2e8994493c0fa0d1fdceb2c8"
80871318,Emery,So Cold I Could See My Breath,created,"https://cdnt-preview.dzcdn.net/api/1/1/9/a/8/0/9a8d1e6d28056b7d2849c811088b8f7b.mp3?hdnea=exp=1760583996~acl=/api/1/1/9/a/8/0/9a8d1e6d28056b7d2849c811088b8f7b.mp3*~data=user_id=0,application_id=42~hmac=b60beafd470fd5b65b05568e4c9471b6fcef04a010cd5b24171c070737a7c66c"
80871330,Emery,World Away,created,"https://cdnt-preview.dzcdn.net/api/1/1/4/9/9/0/499e6f91a03431ae62b5331eccd5d9c2.mp3?hdnea=exp=1760583997~acl=/api/1/1/4/9/9/0/499e6f91a03431ae62b5331eccd5d9c2.mp3*~data=user_id=0,application_id=42~hmac=51bde82499f1ae6ed132905fff69df90ac17cbf0c93591a31eb7d4e65d77e782"
80883068,Sioen,See You Naked,created,
80883074,Sioen,Too Good To Be True,created,
80883078,Sioen,Another Ballad,created,
80883080,Sioen,Souvenir,created,
81617726,Squeeze,Black Coffee In Bed,created,"https://cdnt-preview.dzcdn.net/api/1/1/e/b/9/0/eb91cf4aa88c9e70cbc7159dcfb57173.mp3?hdnea=exp=1760583999~acl=/api/1/1/e/b/9/0/eb91cf4aa88c9e70cbc7159dcfb57173.mp3*~data=user_id=0,application_id=42~hmac=002028cc5054723b26f56ca3eb7639a9a917823f5445a1a4b1e0c4c6048fccf2"
81939526,Mike Doughty,Looking At the World from the Bottom of a Well,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/6/8/0/268171c8694cd28a0a53686631d9d096.mp3?hdnea=exp=1760583999~acl=/api/1/1/2/6/8/0/268171c8694cd28a0a53686631d9d096.mp3*~data=user_id=0,application_id=42~hmac=49f65ebf9d3ecf5d694c5487f7379b69ad1814eb0397399309e8d95a7cfa1531"
81939540,Mike Doughty,I Hear the Bells,created,"https://cdnt-preview.dzcdn.net/api/1/1/c/e/c/0/cec007bbaa698653d2bb762eac7f272c.mp3?hdnea=exp=1760584000~acl=/api/1/1/c/e/c/0/cec007bbaa698653d2bb762eac7f272c.mp3*~data=user_id=0,application_id=42~hmac=64d0cac7f25778ef40b63b3976cc28f23b553ac491da7f9b88ca77d48120a8f6"
81939548,Mike Doughty,Your Misfortune,created,"https://cdnt-preview.dzcdn.net/api/1/1/e/2/7/0/e27d7676562a9c403e36b178dc9124d1.mp3?hdnea=exp=1760584000~acl=/api/1/1/e/2/7/0/e27d7676562a9c403e36b178dc9124d1.mp3*~data=user_id=0,application_id=42~hmac=9de915d464c28cef7a7cdf4bdd1c2e0a608b4763b1ff72ce45e6ae37f089b3e5"
82106670,Judas Priest,Victim Of Changes,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/c/7/0/2c7788374098c82c1d4be2cc9414fb96.mp3?hdnea=exp=1760584000~acl=/api/1/1/2/c/7/0/2c7788374098c82c1d4be2cc9414fb96.mp3*~data=user_id=0,application_id=42~hmac=391d6d4c3f0c1585355c5aedcb7c741faf815a10bf6d87de9ba45e73cdda49a5"
82106672,Judas Priest,The Ripper,created,
82153264,My Morning Jacket,Knot Comes Loose,created,"https://cdnt-preview.dzcdn.net/api/1/1/3/f/1/0/3f1a5b0cf5d12095a367829fef6c7521.mp3?hdnea=exp=1760584001~acl=/api/1/1/3/f/1/0/3f1a5b0cf5d12095a367829fef6c7521.mp3*~data=user_id=0,application_id=42~hmac=0bf13547e5380d2478e12b90da99f7c6fb6f5e18c89e0cd98663dfc1115cfef4"
82198078,Daft Punk,Human After All (SebastiAn Remix),created,"https://cdnt-preview.dzcdn.net/api/1/1/9/f/e/0/9fe18651bcfc163fc3064244fc9a59d8.mp3?hdnea=exp=1760584002~acl=/api/1/1/9/f/e/0/9fe18651bcfc163fc3064244fc9a59d8.mp3*~data=user_id=0,application_id=42~hmac=f1450e9a4d666a48dd15817c83102e42473532a585f455b8d554060108e2c731"
82198106,Daft Punk,Human After All (Alter Ego Remix),created,"https://cdnt-preview.dzcdn.net/api/1/1/d/0/e/0/d0e10af78e9c997cb2153d464aaf793f.mp3?hdnea=exp=1760584003~acl=/api/1/1/d/0/e/0/d0e10af78e9c997cb2153d464aaf793f.mp3*~data=user_id=0,application_id=42~hmac=2738d0fe0b3d5c1963912d5a6b2d6cc50cf4458bf5e41e09a87ae156342e2f64"
82199332,Britney Spears,Womanizer,created,"https://cdnt-preview.dzcdn.net/api/1/1/b/1/a/0/b1a2051c3a95d347b62f801cb46d8077.mp3?hdnea=exp=1760584003~acl=/api/1/1/b/1/a/0/b1a2051c3a95d347b62f801cb46d8077.mp3*~data=user_id=0,application_id=42~hmac=459a29f0b03e6701a8f2a3db388432816460295f10b54d46b84fa3568f3f72e5"
82199334,Britney Spears,Circus,created,"https://cdnt-preview.dzcdn.net/api/1/1/a/a/4/0/aa41a4cb3a80cc03d9545fba55f69af9.mp3?hdnea=exp=1760584003~acl=/api/1/1/a/a/4/0/aa41a4cb3a80cc03d9545fba55f69af9.mp3*~data=user_id=0,application_id=42~hmac=59f240ac73e3982088f94770962392eb2fa14a39e2bad0ba1da6fdca0d89edbd"
82199336,Britney Spears,Out from Under,created,"https://cdnt-preview.dzcdn.net/api/1/1/3/8/c/0/38c7119060cb7a34cbb5a835efdc3a38.mp3?hdnea=exp=1760584004~acl=/api/1/1/3/8/c/0/38c7119060cb7a34cbb5a835efdc3a38.mp3*~data=user_id=0,application_id=42~hmac=5e2cc8a37d64d8b006ce88fdadae8ceaf97d647522dc3813caf9331dba153b9e"
82199338,Britney Spears,Kill the Lights,created,"https://cdnt-preview.dzcdn.net/api/1/1/4/b/9/0/4b9cb4426d97edcdc5af9614e528bbe4.mp3?hdnea=exp=1760584004~acl=/api/1/1/4/b/9/0/4b9cb4426d97edcdc5af9614e528bbe4.mp3*~data=user_id=0,application_id=42~hmac=d1d808a528b8a86ff365dd5ebfb04e85e144c6a7fa1ed89ce16be9f73bf0c2f1"
82199350,Britney Spears,Blur,created,"https://cdnt-preview.dzcdn.net/api/1/1/8/0/b/0/80bb6d01176d215526fa612e8717d83c.mp3?hdnea=exp=1760584005~acl=/api/1/1/8/0/b/0/80bb6d01176d215526fa612e8717d83c.mp3*~data=user_id=0,application_id=42~hmac=671f29ac8498bab8b2fe9e78ffb0a151ed14f42b3932f4eeff243053ed66b4ac"
82199352,Britney Spears,Mmm Papi,created,"https://cdnt-preview.dzcdn.net/api/1/1/4/7/7/0/4771d041d241fe06de50d2d20dea9344.mp3?hdnea=exp=1760584005~acl=/api/1/1/4/7/7/0/4771d041d241fe06de50d2d20dea9344.mp3*~data=user_id=0,application_id=42~hmac=6af1e2b2399a17c58e8a4ab0d3b241e9f4e16d985c3d1402b07d03b6f90a1411"
82204372,Leonard Cohen,Ballad of the Absent Mare (Longer Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/c/d/d/0/cdd94cf18045b855ee182964d9c43313.mp3?hdnea=exp=1760584005~acl=/api/1/1/c/d/d/0/cdd94cf18045b855ee182964d9c43313.mp3*~data=user_id=0,application_id=42~hmac=b1413d6d55e0232ec48f88f6c748381492cbca8c13c4686c2ac4125a48b8b6fe"
82205472,Boys Like Girls,On Top of the World (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/2/c/c/0/2cc7f5b3803b39305f57fc006d736343.mp3?hdnea=exp=1760584006~acl=/api/1/1/2/c/c/0/2cc7f5b3803b39305f57fc006d736343.mp3*~data=user_id=0,application_id=42~hmac=5135ecd0fabeab48133d588d1835e78f02010343cce111245143d53ac23270ed"
82205488,Boys Like Girls,Learning to Fall (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/6/3/1/0/6317afeab3726792735e57be08b08ab6.mp3?hdnea=exp=1760584006~acl=/api/1/1/6/3/1/0/6317afeab3726792735e57be08b08ab6.mp3*~data=user_id=0,application_id=42~hmac=cd7aef95ecdf1be0d83574a90a8f91ce67df94a2b051917dfcf6f463df2d022e"
82205494,Boys Like Girls,Broken Man (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/3/c/0/0/3c03627c8be2884f69bffa5fd138b530.mp3?hdnea=exp=1760584007~acl=/api/1/1/3/c/0/0/3c03627c8be2884f69bffa5fd138b530.mp3*~data=user_id=0,application_id=42~hmac=97abdf1370d75ce04578ba25331bf1f51f3ed3d54825b67d2c7fa46eb96d8edf"
82229750,Jason Aldean,Amarillo Sky,created,
82231576,Foo Fighters,February Stars,created,"https://cdnt-preview.dzcdn.net/api/1/1/d/8/2/0/d82f40a4a0c452e8cbcce51e26f0f5c0.mp3?hdnea=exp=1760584008~acl=/api/1/1/d/8/2/0/d82f40a4a0c452e8cbcce51e26f0f5c0.mp3*~data=user_id=0,application_id=42~hmac=6f5f50d1ce6b8e239cb9ed0c53b73af759eae2a46ab9af574bf22fb330dfe6d5"
82231582,Foo Fighters,Walking After You,created,"https://cdnt-preview.dzcdn.net/api/1/1/a/c/f/0/acf560df812c12b0b382c368a729ca68.mp3?hdnea=exp=1760584009~acl=/api/1/1/a/c/f/0/acf560df812c12b0b382c368a729ca68.mp3*~data=user_id=0,application_id=42~hmac=24738965dd12bf5818465531daf411e6e8bb2485ca5287a988029902cffd2b4d"
82231584,Foo Fighters,New Way Home,created,"https://cdnt-preview.dzcdn.net/api/1/1/a/9/9/0/a99e47af042a1f4628e03b082c61c4c3.mp3?hdnea=exp=1760584009~acl=/api/1/1/a/9/9/0/a99e47af042a1f4628e03b082c61c4c3.mp3*~data=user_id=0,application_id=42~hmac=528c90a12af44a72d0cc50663020d20da615fca22bba09549726b5468f524801"
82299452,Say Anything,The Church Channel,created,
82299854,Thompson Twins,In the Name of Love,created,
82305410,Collin Raye,Little Rock,created,"https://cdnt-preview.dzcdn.net/api/1/1/e/6/5/0/e659a3ba5edabe3c4acaed790baeee93.mp3?hdnea=exp=1760584011~acl=/api/1/1/e/6/5/0/e659a3ba5edabe3c4acaed790baeee93.mp3*~data=user_id=0,application_id=42~hmac=9fd0a4c5285d1c80a5139f87820e598cef7c5d5629c739ddaf89a19c605e2442"
82314682,Jeff Beck,She's a Woman,created,"https://cdnt-preview.dzcdn.net/api/1/1/0/5/e/0/05e598d520d313449ebfb00b96cd3b5f.mp3?hdnea=exp=1760584012~acl=/api/1/1/0/5/e/0/05e598d520d313449ebfb00b96cd3b5f.mp3*~data=user_id=0,application_id=42~hmac=5a5fc8f2c1c1bfdd8fd200c6f769d529e4efbb92c16959acfc9abea72130ed7f"
82314798,Hot Chelle Rae,Bleed,created,"https://cdnt-preview.dzcdn.net/api/1/1/a/a/3/0/aa3c232bc726d503d63fa8c42b4010b0.mp3?hdnea=exp=1760584012~acl=/api/1/1/a/a/3/0/aa3c232bc726d503d63fa8c42b4010b0.mp3*~data=user_id=0,application_id=42~hmac=2a1479478f03b9edceee5debbd14883a7380d7b18d6bca51e698ce0662b342b4"
82405582,Bullet For My Valentine,No Control,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/6/a/0/26abb447eca553ec75e5836a940ccb23.mp3?hdnea=exp=1760584012~acl=/api/1/1/2/6/a/0/26abb447eca553ec75e5836a940ccb23.mp3*~data=user_id=0,application_id=42~hmac=3ba8c9a6c93dd688b666bd45f2eb59b7136778f1ccddcc10cbb5ccd480afb98f"
82405832,Daniel Merriweather,Giving Everything Away For Free,created,"https://cdnt-preview.dzcdn.net/api/1/1/0/e/8/0/0e8d58e28fd8a08fe1f9765a601f27ea.mp3?hdnea=exp=1760584013~acl=/api/1/1/0/e/8/0/0e8d58e28fd8a08fe1f9765a601f27ea.mp3*~data=user_id=0,application_id=42~hmac=7dd90838897a7c5f69862a0252d08ce697031504060b0cafc0210b87ea04bc75"
82423530,Infinite Mass,The Thief,created,"https://cdnt-preview.dzcdn.net/api/1/1/3/7/8/0/37806626193ca519744b2330afbb5f87.mp3?hdnea=exp=1760584014~acl=/api/1/1/3/7/8/0/37806626193ca519744b2330afbb5f87.mp3*~data=user_id=0,application_id=42~hmac=34c2e4a80a960dbc00e7d4ca78e419cb7488f84d24ae0b7a4038f760a69e5a1f"
82470572,The Cinematic Orchestra feat. Lou Rhodes,Music Box,created,
82493716,Dope,Fuck Tha Police,created,"https://cdnt-preview.dzcdn.net/api/1/1/7/7/5/0/77584758fd2820572b7d0d33b46bcc7b.mp3?hdnea=exp=1760584014~acl=/api/1/1/7/7/5/0/77584758fd2820572b7d0d33b46bcc7b.mp3*~data=user_id=0,application_id=42~hmac=f17c796217b03954b3a91c44de48fb8f6cc500bc9fc0b667c436eafc7da95d7e"
82510054,Mr. Scruff feat. Braintax,Vibrate,created,
82518300,Ginuwine,Glaze In My Eye (Album Version),created,
82518304,Ginuwine,Far Away (Album Version),created,
82524068,Ginuwine,Tell Me Do U Wanna,created,"https://cdnt-preview.dzcdn.net/api/1/1/f/e/3/0/fe325f726db7eb38b42281f0340d9d9c.mp3?hdnea=exp=1760584016~acl=/api/1/1/f/e/3/0/fe325f726db7eb38b42281f0340d9d9c.mp3*~data=user_id=0,application_id=42~hmac=40e9fb02ff06dbc93b402c2c462eacd010b54c8dca01ef00cb6bf3dce4692342"
82524074,Ginuwine,Lonely Daze,created,"https://cdnt-preview.dzcdn.net/api/1/1/3/d/a/0/3dadf2c71429c911cddc8e1bbbe611a1.mp3?hdnea=exp=1760584017~acl=/api/1/1/3/d/a/0/3dadf2c71429c911cddc8e1bbbe611a1.mp3*~data=user_id=0,application_id=42~hmac=f401b2472b9e08fb07b545332b3c9ed720c35dbe7084fca0ce9f54bb9c781451"
82533046,moe.,Rebubula,created,"https://cdnt-preview.dzcdn.net/api/1/1/f/a/a/0/faacb7ff45c9dc99c22cb3024f6fb9d3.mp3?hdnea=exp=1760584017~acl=/api/1/1/f/a/a/0/faacb7ff45c9dc99c22cb3024f6fb9d3.mp3*~data=user_id=0,application_id=42~hmac=c2c03452ba6a6328047a5cb9ef764a82b82f0526e8da2f19fe73be4f4aad6f12"
82574552,Dan Bern,Monica (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/3/9/8/0/398f2e1f2b19da0c0a02167cf2b1b73f.mp3?hdnea=exp=1760584018~acl=/api/1/1/3/9/8/0/398f2e1f2b19da0c0a02167cf2b1b73f.mp3*~data=user_id=0,application_id=42~hmac=dac441c2660a609e393981ba18bc44d2d1714e36774c65f52d758b3a5871a51f"
82578100,KillRadio,Scavenger (New Explicit Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/7/e/0/0/7e06a273237deee41173532a827a1094.mp3?hdnea=exp=1760584018~acl=/api/1/1/7/e/0/0/7e06a273237deee41173532a827a1094.mp3*~data=user_id=0,application_id=42~hmac=e1fe13a205db8486155105eb0bdc97c2b4b6db127ecbef423f2ee1b212926dab"
82685440,Raheem Devaughn,Guess Who Loves You More,created,"https://cdnt-preview.dzcdn.net/api/1/1/b/d/a/0/bdaa83c9db3ba2efdc9ec4219fcb16ff.mp3?hdnea=exp=1760584019~acl=/api/1/1/b/d/a/0/bdaa83c9db3ba2efdc9ec4219fcb16ff.mp3*~data=user_id=0,application_id=42~hmac=1b2b713907cdbad755e7281ec3c0239f441e5f86fa277c5a5ea6ae393ecb052f"
