dzr,artist,title,status,preview
13132596,Sara Bareilles,Between the Lines,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/8/d/0/28d290880be90f2d682ef7b5f0103af9.mp3?hdnea=exp=1760582194~acl=/api/1/1/2/8/d/0/28d290880be90f2d682ef7b5f0103af9.mp3*~data=user_id=0,application_id=42~hmac=c560bff4a9c2557d38e1b319930f2cda082409870474d8cbc2834a6fab598e09"
13132599,Sara Bareilles,Many the Miles,created,"https://cdnt-preview.dzcdn.net/api/1/1/d/6/5/0/d65da0913f3cc1cf28ae6a28bfcf9492.mp3?hdnea=exp=1760582195~acl=/api/1/1/d/6/5/0/d65da0913f3cc1cf28ae6a28bfcf9492.mp3*~data=user_id=0,application_id=42~hmac=802258d62e2efc8e2e92dd4f94048b3eed4f405ef41cfc855abc6e0b09d3b101"
13132601,Sara Bareilles,Gravity,created,"https://cdnt-preview.dzcdn.net/api/1/1/1/1/f/0/11ffaca598b6f730b9d5f0073878dae7.mp3?hdnea=exp=1760582195~acl=/api/1/1/1/1/f/0/11ffaca598b6f730b9d5f0073878dae7.mp3*~data=user_id=0,application_id=42~hmac=72e1e04284dd81c3c26f602572b4ae4427b8259203e0db62f60352e9fd25d58e"
13132636,Foo Fighters,Erase/Replace,created,"https://cdnt-preview.dzcdn.net/api/1/1/4/4/1/0/4419121928d16bfc118468d5b25ba7be.mp3?hdnea=exp=1760582196~acl=/api/1/1/4/4/1/0/4419121928d16bfc118468d5b25ba7be.mp3*~data=user_id=0,application_id=42~hmac=831d4c6a4e305e63aac0db2ffdc1213ca17d8548e62b3aeaa3bab74eeddc57ad"
13132638,Foo Fighters,Come Alive,created,"https://cdnt-preview.dzcdn.net/api/1/1/5/4/6/0/546c80860453e4749c17493f7040598e.mp3?hdnea=exp=1760582196~acl=/api/1/1/5/4/6/0/546c80860453e4749c17493f7040598e.mp3*~data=user_id=0,application_id=42~hmac=99a2259d6020af753ffee29b86e6bd11ac70336b06f98a44e43d3a04e97fbf8a"
13132639,Foo Fighters,Stranger Things Have Happened,created,"https://cdnt-preview.dzcdn.net/api/1/1/5/2/5/0/525bae9369c506355038ac2f6f5f46d7.mp3?hdnea=exp=1760582196~acl=/api/1/1/5/2/5/0/525bae9369c506355038ac2f6f5f46d7.mp3*~data=user_id=0,application_id=42~hmac=4f935e942895bd0e09b0f23395b87ed9f9e3f5136163f5f2c851ef41a239b54f"
13132640,Foo Fighters,"Cheer Up, Boys (Your Make Up Is Running)",created,"https://cdnt-preview.dzcdn.net/api/1/1/3/8/2/0/38242bbf231e83343813b4eabab121e2.mp3?hdnea=exp=1760582197~acl=/api/1/1/3/8/2/0/38242bbf231e83343813b4eabab121e2.mp3*~data=user_id=0,application_id=42~hmac=212c34ef73b223f388b7be2bf5ae678fbbf0684ca183605f7588c825c4977f82"
13132641,Foo Fighters,Summer's End,created,"https://cdnt-preview.dzcdn.net/api/1/1/5/4/3/0/5438afbde3acdc78f1f730eae6a35481.mp3?hdnea=exp=1760582197~acl=/api/1/1/5/4/3/0/5438afbde3acdc78f1f730eae6a35481.mp3*~data=user_id=0,application_id=42~hmac=7b20b32dc8732ac956a0cbff81696c244fc22d7b28e44901f0e74c0b7b5c90f5"
13132644,Foo Fighters,"But, Honestly",created,"https://cdnt-preview.dzcdn.net/api/1/1/3/0/f/0/30fb2c1964221e7918e7c09635fbd293.mp3?hdnea=exp=1760582198~acl=/api/1/1/3/0/f/0/30fb2c1964221e7918e7c09635fbd293.mp3*~data=user_id=0,application_id=42~hmac=725ec5381c07633704391284629243ad6b28f616791795b8b0c5c69d060d49cd"
13132645,Foo Fighters,Home,created,"https://cdnt-preview.dzcdn.net/api/1/1/b/5/1/0/b5157f84b58c827cf0c81aa407e751d7.mp3?hdnea=exp=1760582198~acl=/api/1/1/b/5/1/0/b5157f84b58c827cf0c81aa407e751d7.mp3*~data=user_id=0,application_id=42~hmac=3a81a02de965d4d3442ae5dc6cebe854c0443fbddd02a252940fa86b40a10019"
13132951,Will Young,Changes,created,
13133086,Jennifer Hudson,My Heart,created,"https://cdnt-preview.dzcdn.net/api/1/1/b/1/d/0/b1d7ff2bc24d0488d426309add8f4e13.mp3?hdnea=exp=1760582199~acl=/api/1/1/b/1/d/0/b1d7ff2bc24d0488d426309add8f4e13.mp3*~data=user_id=0,application_id=42~hmac=7e538bb921d667e2934ace8e6ae470b26ad7ecbfee9e1902022a5e97a49533b8"
13133280,Ke$ha,Boots & Boys,created,
13138698,Beyoncé feat. Jay-Z,Crazy In Love (feat. JAY-Z),created,"https://cdnt-preview.dzcdn.net/api/1/1/0/9/d/0/09d54f751d71789c85f8ec42ec48dd9e.mp3?hdnea=exp=1760582200~acl=/api/1/1/0/9/d/0/09d54f751d71789c85f8ec42ec48dd9e.mp3*~data=user_id=0,application_id=42~hmac=8b78c543881af6466942a08c9574e98b81d635fe3f144d7e5ed2812d19cad16a"
13138702,Beyoncé,Be With You (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/0/8/1/0/0818f30001fbc219bc2c4056ff662c6c.mp3?hdnea=exp=1760582200~acl=/api/1/1/0/8/1/0/0818f30001fbc219bc2c4056ff662c6c.mp3*~data=user_id=0,application_id=42~hmac=3f121cb430ea5ca8e5542c2335a0d6362aff4064c10c00b7d51266f63e0743f3"
13138714,Five,Keep On Movin',created,"https://cdnt-preview.dzcdn.net/api/1/1/0/d/f/0/0df454fedd3ae0aad169d25bbff9d497.mp3?hdnea=exp=1760582200~acl=/api/1/1/0/d/f/0/0df454fedd3ae0aad169d25bbff9d497.mp3*~data=user_id=0,application_id=42~hmac=c5c477f74b5b65b14aceaa7e6972c140c74fddb7ab8130f393642e9dc41c7c6b"
13138782,Usher,Burn (Radio Mix),created,
13138787,Avril Lavigne,Sk8er Boi,created,
13139202,Amerie,Crush,created,
13139240,Editors,Well Worn Hand,created,
13139417,Shayne Ward,No U Hang Up,created,
13139418,Shayne Ward,Breathless,created,
13139419,Shayne Ward,If That's OK With You,created,
13139422,Shayne Ward,Until You,created,
13139469,John Mayer,Say,created,
13139603,Savage Garden,Love Can Move You (Album Version),created,
13140077,Avril Lavigne,Nobody's Home,created,
13140078,Avril Lavigne,Forgotten,created,
13140080,Avril Lavigne,Freak Out,created,
13140360,Kylie Minogue,Confide in Me,created,
13140576,T-Pain featuring Teddy Verseti,Church (feat. Teddy Verseti),created,"https://cdnt-preview.dzcdn.net/api/1/1/5/8/e/0/58e5585c1f25a1173480314bcf24f501.mp3?hdnea=exp=1760582206~acl=/api/1/1/5/8/e/0/58e5585c1f25a1173480314bcf24f501.mp3*~data=user_id=0,application_id=42~hmac=2b5ec25f84978f85fa010fb02d91b2a6e36bcd02870e18dd77cde62329b7fd9f"
13140712,The Coral,Shadows Fall (Original Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/2/4/b/0/24bdcda9afe0b0558fa2697ea6fc7698.mp3?hdnea=exp=1760582206~acl=/api/1/1/2/4/b/0/24bdcda9afe0b0558fa2697ea6fc7698.mp3*~data=user_id=0,application_id=42~hmac=d12f78b9da7677842a52c1cebb86a62ea09f94a4aa11a2cc4f9217061c30bf7d"
13141070,John Mayer,Your Body Is a Wonderland,created,
13141073,John Mayer,3x5,created,
13141229,OutKast,Hey Ya! (Radio Mix / Club Mix),created,
13141900,Sarah McLachlan,U Want Me 2,created,"https://cdnt-preview.dzcdn.net/api/1/1/9/1/2/0/9127a0b64bd9e68110e821fa67a25d51.mp3?hdnea=exp=1760582208~acl=/api/1/1/9/1/2/0/9127a0b64bd9e68110e821fa67a25d51.mp3*~data=user_id=0,application_id=42~hmac=8ced19da70df9c4dc5d22f8814593c2a7e0db5014b91856336484568017c86d7"
13142596,Velvet Revolver,Spectacle,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/0/b/0/20b33b7ee4358e8bce21a7391a9aa014.mp3?hdnea=exp=1760582208~acl=/api/1/1/2/0/b/0/20b33b7ee4358e8bce21a7391a9aa014.mp3*~data=user_id=0,application_id=42~hmac=d57fe2d6fce8324d86e6ed5db6e6df2193d267d5a0d5c6d35cb048fdafd7b2c0"
13142597,Velvet Revolver,Big Machine,created,"https://cdnt-preview.dzcdn.net/api/1/1/7/3/6/0/736ab6f468961a5933559aad395b47fe.mp3?hdnea=exp=1760582209~acl=/api/1/1/7/3/6/0/736ab6f468961a5933559aad395b47fe.mp3*~data=user_id=0,application_id=42~hmac=1f84e2e28140b89e411d8a7aa8752017178391ac4e89427a180c5a94609858de"
13142621,Britney Spears,What U See (Is What U Get),created,"https://cdnt-preview.dzcdn.net/api/1/1/f/b/3/0/fb32be8b3b9b3a63259be70d586eb93e.mp3?hdnea=exp=1760582209~acl=/api/1/1/f/b/3/0/fb32be8b3b9b3a63259be70d586eb93e.mp3*~data=user_id=0,application_id=42~hmac=098175c62c34686aff7a037145da0f0d27685518dbd374ef9fab48649415556d"
13142623,Britney Spears,Where Are You Now,created,"https://cdnt-preview.dzcdn.net/api/1/1/8/b/4/0/8b46b3aebec0fc3a0a07501806bfff24.mp3?hdnea=exp=1760582210~acl=/api/1/1/8/b/4/0/8b46b3aebec0fc3a0a07501806bfff24.mp3*~data=user_id=0,application_id=42~hmac=abd0916fd3393756508dd60baaee68ee2e477ba8b81f8b0f0da5e9da53550b5e"
13142624,Britney Spears,Can't Make You Love Me,created,"https://cdnt-preview.dzcdn.net/api/1/1/f/3/c/0/f3c297e2a5229dc5e01d3b09ddc84239.mp3?hdnea=exp=1760582210~acl=/api/1/1/f/3/c/0/f3c297e2a5229dc5e01d3b09ddc84239.mp3*~data=user_id=0,application_id=42~hmac=7bc21aed1462dd5dfb400db218056bb91646128ef3c7cf586b9f8349fef90354"
13142625,Britney Spears,When Your Eyes Say It,created,"https://cdnt-preview.dzcdn.net/api/1/1/d/7/6/0/d76140a02940202dd4a140a165bf9905.mp3?hdnea=exp=1760582210~acl=/api/1/1/d/7/6/0/d76140a02940202dd4a140a165bf9905.mp3*~data=user_id=0,application_id=42~hmac=1a8ebd55c0d21fabb337ad780a7dd4f7356f57f7aa28d2f454f3b0423d249626"
13142636,Velvet Revolver,Illegal i Song,created,"https://cdnt-preview.dzcdn.net/api/1/1/d/f/3/0/df35805ce6e11164fe476094f5383407.mp3?hdnea=exp=1760582211~acl=/api/1/1/d/f/3/0/df35805ce6e11164fe476094f5383407.mp3*~data=user_id=0,application_id=42~hmac=cf0daff6088223f7e5ca8ea720290c37bdb0fd9e9587b129f82cb25c78e0732b"
13142706,Shakin' Stevens,Merry Christmas Everyone,created,
13142903,RUN-DMC,You Be Illin',created,
13143271,The Zutons,What's Your Problem,created,"https://cdnt-preview.dzcdn.net/api/1/1/9/8/e/0/98e8ca2c2932a0694fdbf7c06cd98807.mp3?hdnea=exp=1760582212~acl=/api/1/1/9/8/e/0/98e8ca2c2932a0694fdbf7c06cd98807.mp3*~data=user_id=0,application_id=42~hmac=f496a274cdac951950fba6dce6eb18ab069abc0bcac3a849dfd0033469fcc98c"
13143276,The Zutons,Always Right Behind You,created,"https://cdnt-preview.dzcdn.net/api/1/1/d/6/9/0/d69951349c9feb99ddd040c2451fe525.mp3?hdnea=exp=1760582212~acl=/api/1/1/d/6/9/0/d69951349c9feb99ddd040c2451fe525.mp3*~data=user_id=0,application_id=42~hmac=e869f548204d2eb534a386724cd5e388878cf90c5e3c01716c9cd64295b3c91d"
13143682,Leonard Cohen,Last Year's Man,created,"https://cdnt-preview.dzcdn.net/api/1/1/b/1/2/0/b128e9e1348fa7bff490557846d779b3.mp3?hdnea=exp=1760582213~acl=/api/1/1/b/1/2/0/b128e9e1348fa7bff490557846d779b3.mp3*~data=user_id=0,application_id=42~hmac=f1140b1c942b9a1e16e7a86f6f95c06fddb59d1637accc4fa3d2eabcd51e5756"
13143955,Velvet Revolver,Loving The Alien,created,"https://cdnt-preview.dzcdn.net/api/1/1/0/c/a/0/0ca8ccaa3060914b120103010e300ee7.mp3?hdnea=exp=1760582213~acl=/api/1/1/0/c/a/0/0ca8ccaa3060914b120103010e300ee7.mp3*~data=user_id=0,application_id=42~hmac=06ac27e7dc851c2f28c4bcb3c5362c4b5f1bbf9105f4c7e809953b8870629ac4"
13143990,Bowling For Soup,Surf Colorado,created,"https://cdnt-preview.dzcdn.net/api/1/1/7/e/1/0/7e185ae027d6e53470f6b73061af0058.mp3?hdnea=exp=1760582214~acl=/api/1/1/7/e/1/0/7e185ae027d6e53470f6b73061af0058.mp3*~data=user_id=0,application_id=42~hmac=817045c07abd231d8d15ddc57a9cdac6387a138a3fb801792f5c074ff885c2bb"
13144033,Bowling For Soup,Punk Rock 101,created,"https://cdnt-preview.dzcdn.net/api/1/1/4/c/5/0/4c59f5c9a6b82ee437e500c86f72b2a6.mp3?hdnea=exp=1760582214~acl=/api/1/1/4/c/5/0/4c59f5c9a6b82ee437e500c86f72b2a6.mp3*~data=user_id=0,application_id=42~hmac=72645a3ae03a81ded211465ee5537a9685c6ae6cb0b3b818f108e451863deedc"
13144268,Cypress Hill,No Rest for the Wicked,created,
13144304,Usher,Pop Ya Collar,created,"https://cdnt-preview.dzcdn.net/api/1/1/4/d/d/0/4dd4413e798090a2e0058b6c1c44843b.mp3?hdnea=exp=1760582215~acl=/api/1/1/4/d/d/0/4dd4413e798090a2e0058b6c1c44843b.mp3*~data=user_id=0,application_id=42~hmac=0ba8f54a8dbc7367c558ef2db6e5b3ef5abbf03154ec1c8943eb04433d844305"
13144433,Omarion,Ice Box,created,"https://cdnt-preview.dzcdn.net/api/1/1/7/e/8/0/7e876e5e4b8453744110e42603ee91c3.mp3?hdnea=exp=1760582215~acl=/api/1/1/7/e/8/0/7e876e5e4b8453744110e42603ee91c3.mp3*~data=user_id=0,application_id=42~hmac=8654ef443aace4708bd4027e236505abf2c016234926e50c4f694f61dca1ba9e"
13144438,Omarion,Midnight (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/2/f/e/0/2fe1a3cc571568a160b1c8ba43c94d5b.mp3?hdnea=exp=1760582215~acl=/api/1/1/2/f/e/0/2fe1a3cc571568a160b1c8ba43c94d5b.mp3*~data=user_id=0,application_id=42~hmac=dcb8f3e3d4875d25b81b9fac37eaf132ef2e270036eed6a7b8b54e93abf6cf4d"
13144758,Crazy Town,Black Cloud (Explicit Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/9/7/4/0/9740dc72d3432d9c7d9e7aa5635d2e6b.mp3?hdnea=exp=1760582216~acl=/api/1/1/9/7/4/0/9740dc72d3432d9c7d9e7aa5635d2e6b.mp3*~data=user_id=0,application_id=42~hmac=f08bc85a8b4774f4afcc70b9a3ea8a9507dd6f6c235ba9b585abfe2d194a5b22"
13144772,Crazy Town,Revolving Door,created,"https://cdnt-preview.dzcdn.net/api/1/1/f/5/7/0/f579c4a34c92007e0ca783a7a659a8c7.mp3?hdnea=exp=1760582216~acl=/api/1/1/f/5/7/0/f579c4a34c92007e0ca783a7a659a8c7.mp3*~data=user_id=0,application_id=42~hmac=7998185ed4d5c4efeefcbb71ecfdbf26f69bbeafe0fefc7b476b172d677117ab"
13144780,Michael Jackson,Morphine,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/b/5/0/2b5d722924e549536f02f310af5dab32.mp3?hdnea=exp=1760582217~acl=/api/1/1/2/b/5/0/2b5d722924e549536f02f310af5dab32.mp3*~data=user_id=0,application_id=42~hmac=b11c6048e6085a8336fcd7ba7c16b29913bfb1fd305f683b9b4be507bf01d72a"
13145024,Kula Shaker,303,created,
13145399,Robert Miles,One & One (feat. Maria Nayler),created,
13145831,Audioslave,Until We Fall (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/e/e/a/0/eea1148df71ba3186b205906e142beff.mp3?hdnea=exp=1760582218~acl=/api/1/1/e/e/a/0/eea1148df71ba3186b205906e142beff.mp3*~data=user_id=0,application_id=42~hmac=f89f81c3e16f511e14f3e8d6d7fd39522d58618a795b2ea7aebaa58c153cd0a4"
13145833,Audioslave,Broken City (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/c/c/c/0/ccc9cfecf3e3044df2a32dd037bdd7d8.mp3?hdnea=exp=1760582218~acl=/api/1/1/c/c/c/0/ccc9cfecf3e3044df2a32dd037bdd7d8.mp3*~data=user_id=0,application_id=42~hmac=e85ee8fd3bf2e9b4cf665dece338482e581cbd29378031c1f37af31ee68207fa"
13145835,Audioslave,Shape of Things to Come,created,"https://cdnt-preview.dzcdn.net/api/1/1/8/c/9/0/8c9f210e801fef668a939fe4f5827251.mp3?hdnea=exp=1760582219~acl=/api/1/1/8/c/9/0/8c9f210e801fef668a939fe4f5827251.mp3*~data=user_id=0,application_id=42~hmac=f18ad98bf2fc21130b95619cbb7a9ee33add38ee03692a819c1075f379b0ca91"
13145836,Audioslave,Jewel Of The Summertime (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/a/d/6/0/ad682e72c851ae05d33bdc72a371b87f.mp3?hdnea=exp=1760582219~acl=/api/1/1/a/d/6/0/ad682e72c851ae05d33bdc72a371b87f.mp3*~data=user_id=0,application_id=42~hmac=31ce8e2df94fb4705994852586aed0202afe56817fe87b95bc732d02905eb4ed"
13145837,Audioslave,Wide Awake (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/c/7/d/0/c7dd96a8bb5cdadf3fb7ec661a0ba7f5.mp3?hdnea=exp=1760582219~acl=/api/1/1/c/7/d/0/c7dd96a8bb5cdadf3fb7ec661a0ba7f5.mp3*~data=user_id=0,application_id=42~hmac=ac90e3903a0919bcee43bb518e810559819b6dd71bcc90e388815c13f35bc295"
13146010,Groove Armada,If Everybody Looked the Same,created,"https://cdnt-preview.dzcdn.net/api/1/1/a/a/b/0/aab55dcc627e8960d5e465dd9e558131.mp3?hdnea=exp=1760582220~acl=/api/1/1/a/a/b/0/aab55dcc627e8960d5e465dd9e558131.mp3*~data=user_id=0,application_id=42~hmac=60c6bcddf6b83f8731c643ab890c37a61791419748baaad4ef422e86844c32b0"
13146180,Wyclef Jean,What About The Baby (feat. Mary J. Blige) (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/5/e/7/0/5e7f1adb2281e88223b812c30f7b293d.mp3?hdnea=exp=1760582220~acl=/api/1/1/5/e/7/0/5e7f1adb2281e88223b812c30f7b293d.mp3*~data=user_id=0,application_id=42~hmac=bb91c8cf7fb3690bdfb1d15f58361969f887d241c5ed3db56b313bb04f3f0bfe"
13146183,Wyclef Jean,Heaven's In New York (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/f/a/8/0/fa8abb93e0fb26c31fc9dfdd8fe9155f.mp3?hdnea=exp=1760582221~acl=/api/1/1/f/a/8/0/fa8abb93e0fb26c31fc9dfdd8fe9155f.mp3*~data=user_id=0,application_id=42~hmac=83f68317123dcbf6f43073323cf23dc73422f6317e78aadcf5458c0da7549c40"
13146263,John Mayer,Love Song for No One,created,"https://cdnt-preview.dzcdn.net/api/1/1/9/3/7/0/937d3777a99ad85a04b21412c673fb8e.mp3?hdnea=exp=1760582221~acl=/api/1/1/9/3/7/0/937d3777a99ad85a04b21412c673fb8e.mp3*~data=user_id=0,application_id=42~hmac=f115f905f6af1eb885a96694ab71460bd76db5b8d102aed85591c534ac37c5d9"
13146265,John Mayer,Great Indoors,created,"https://cdnt-preview.dzcdn.net/api/1/1/8/e/0/0/8e096af0a5feece435ef040997037f2d.mp3?hdnea=exp=1760582221~acl=/api/1/1/8/e/0/0/8e096af0a5feece435ef040997037f2d.mp3*~data=user_id=0,application_id=42~hmac=c62520ea64ff9312ad8f9baccf7d5d181667aacb7d96230f98a94cdf6788fa49"
13146267,John Mayer,St. Patrick's Day,created,"https://cdnt-preview.dzcdn.net/api/1/1/c/8/c/0/c8cfde1c3e97ae5b5d179362e800c01d.mp3?hdnea=exp=1760582222~acl=/api/1/1/c/8/c/0/c8cfde1c3e97ae5b5d179362e800c01d.mp3*~data=user_id=0,application_id=42~hmac=4937c93a3e4d7f67c0670ce81adadadda5dc880fde66da1c817ddeabce6b7478"
13146343,Usher,Moving Mountains,created,"https://cdnt-preview.dzcdn.net/api/1/1/6/c/e/0/6ce8255fd77f5e33b5569f81884e1d84.mp3?hdnea=exp=1760582222~acl=/api/1/1/6/c/e/0/6ce8255fd77f5e33b5569f81884e1d84.mp3*~data=user_id=0,application_id=42~hmac=46d1dd3fb39ba0eb1f7177bd5fcfd0551a438dd911383e3cbef7c25da29adfaa"
13146773,Crazy Town,Drowning (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/6/b/8/0/6b84b0a411ef712c16ed24fd23bc1184.mp3?hdnea=exp=1760582227~acl=/api/1/1/6/b/8/0/6b84b0a411ef712c16ed24fd23bc1184.mp3*~data=user_id=0,application_id=42~hmac=9d32ddc109ac34a6d2ec985cf1551845933f0a3d1b88d67322a2de1833ec4c36"
13146819,Blu Cantrell,Breathe (feat. Sean Paul) (Rap Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/0/1/b/0/01bb4ac0b568efead2e334459bf64c01.mp3?hdnea=exp=1760582227~acl=/api/1/1/0/1/b/0/01bb4ac0b568efead2e334459bf64c01.mp3*~data=user_id=0,application_id=42~hmac=c47c28937c1ce0371a17c56be0f696116bc76a213234b6590c80e85736e38a34"
13146847,Blu Cantrell,Hit 'Em Up Style (Oops!),created,"https://cdnt-preview.dzcdn.net/api/1/1/a/2/4/0/a24db2e134b51755f2d789ab53de612b.mp3?hdnea=exp=1760582228~acl=/api/1/1/a/2/4/0/a24db2e134b51755f2d789ab53de612b.mp3*~data=user_id=0,application_id=42~hmac=a5deec6a9f5391df377a75f3b23593c858cef5cfbb71ff1acd6024620ee90677"
13146886,Johnny Cash,"San Quentin (Live at San Quentin State Prison, San Quentin, CA - February 1969 Version 1)",created,
13147254,Fairground Attraction,Comedy Waltz,created,"https://cdnt-preview.dzcdn.net/api/1/1/8/6/f/0/86f8a2fdbe2ba5c67419b3f13258f4e4.mp3?hdnea=exp=1760582228~acl=/api/1/1/8/6/f/0/86f8a2fdbe2ba5c67419b3f13258f4e4.mp3*~data=user_id=0,application_id=42~hmac=15356c5d61fbf58088ed0cd50eb707f1d362257dd56dc6625d8862098533b8e9"
13147257,Fairground Attraction,Whispers,created,"https://cdnt-preview.dzcdn.net/api/1/1/1/b/1/0/1b1b10cf5f71b70644a689d134c98992.mp3?hdnea=exp=1760582229~acl=/api/1/1/1/b/1/0/1b1b10cf5f71b70644a689d134c98992.mp3*~data=user_id=0,application_id=42~hmac=623b8bb2955a343b0ed942af64b30d6d4be6cfea0ae198a3164b853b5b560f0f"
